"ETA ID","VESSEL ID","PLACE ID","ETA","TERMINAL","VOYAGE","ETA SOURCE","RECORD CREATED","RECORD LAST UPDATED"
282665562,741812,7501,"27/02/2018 15:04","","","LAN","19/02/2018 15:04:55","19/02/2018 15:04:55"
282797311,741813,1450,"21/03/2018 05:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282755687,741818,1165,"21/02/2018 23:30","","","AIS","21/02/2018 17:04:02","21/02/2018 17:04:03"
282706816,741903,5678,"25/02/2018 17:00","","","AIS","20/02/2018 11:05:03","20/02/2018 11:05:04"
282749294,741904,3873,"23/02/2018 17:00","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:02"
282715643,741905,4781,"14/03/2018 09:00","","","AIS","20/02/2018 22:05:00","20/02/2018 22:05:01"
282784576,741921,1165,"22/02/2018 06:00","","","AIS","22/02/2018 04:05:02","22/02/2018 04:05:02"
282794248,741921,2549,"03/03/2018 00:00","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:03"
282678727,741927,9770,"04/03/2018 02:00","","","AIS","20/02/2018 03:04:00","20/02/2018 03:04:01"
282786389,741929,1846,"22/02/2018 16:00","","","AIS","22/02/2018 06:08:04","22/02/2018 06:08:04"
282795913,741929,1846,"22/02/2018 17:00","","","LAN","22/02/2018 09:41:04","22/02/2018 09:41:04"
282751337,742010,1165,"21/02/2018 07:00","","","AIS","21/02/2018 11:06:04","21/02/2018 11:06:05"
282714181,742012,1165,"20/02/2018 21:00","","","AIS","20/02/2018 21:05:02","20/02/2018 21:05:03"
282797762,742016,1165,"22/02/2018 19:40","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:00"
282739838,742066,5146,"23/02/2018 15:00","","","AIS","21/02/2018 03:11:00","21/02/2018 03:11:00"
282740299,742767,4636,"21/02/2018 04:00","","","AIS","21/02/2018 04:12:04","21/02/2018 04:12:04"
282794188,743996,8842,"21/02/2018 17:00","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:03"
282749819,743997,6053,"21/02/2018 10:00","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:03"
282678625,744004,2945,"03/03/2018 06:00","","","AIS","20/02/2018 03:04:00","20/02/2018 03:04:01"
282709071,744009,2131,"20/02/2018 21:00","","","AIS","20/02/2018 14:04:04","20/02/2018 14:04:04"
282750631,744011,4827,"26/02/2018 10:00","","","AIS","21/02/2018 10:05:00","21/02/2018 10:05:00"
282709557,744015,1590,"21/02/2018 08:00","","","AIS","20/02/2018 15:12:04","20/02/2018 15:12:04"
282676774,744017,2849,"20/02/2018 10:30","","","LAN","20/02/2018 01:03:03","20/02/2018 01:03:03"
282703505,744017,2849,"20/02/2018 12:29","","","LAN","20/02/2018 10:07:00","20/02/2018 10:07:01"
282676081,744020,599,"20/02/2018 16:00","","","AIS","19/02/2018 23:04:01","19/02/2018 23:04:02"
282800904,744065,3817,"24/02/2018 11:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282758089,744067,4978,"25/02/2018 23:00","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:03"
282669913,744098,4611,"19/02/2018 22:30","","","AIS","19/02/2018 20:04:02","19/02/2018 20:04:02"
282781100,744098,1080,"22/02/2018 20:00","","","LAN","21/02/2018 23:55:03","21/02/2018 23:55:03"
282793665,744098,1080,"23/02/2018 01:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:03"
282763602,744237,603,"24/02/2018 11:00","","","LAN","21/02/2018 23:42:01","21/02/2018 23:42:02"
282755504,744758,8991,"21/02/2018 12:00","","","AIS","21/02/2018 17:04:02","21/02/2018 17:04:02"
282786263,746035,502,"22/02/2018 15:30","","","AIS","22/02/2018 06:07:04","22/02/2018 06:07:04"
282798201,746035,10085,"24/02/2018 01:00","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:01"
282793661,746946,2594,"20/02/2018 06:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:03"
282777511,746946,1831,"22/02/2018 04:00","","","LAN","21/02/2018 23:52:03","21/02/2018 23:52:03"
282684562,746949,1622,"20/02/2018 15:00","","","AIS","20/02/2018 09:26:00","20/02/2018 09:26:01"
282794822,746951,2370,"23/02/2018 16:00","","","LAN","22/02/2018 09:40:03","22/02/2018 09:40:10"
282765883,747013,2159,"07/03/2018 23:04","","","LAN","21/02/2018 23:45:01","21/02/2018 23:45:02"
282772141,747013,2159,"07/03/2018 23:45","","","LAN","21/02/2018 23:49:02","21/02/2018 23:49:02"
282665181,747013,2159,"08/03/2018 10:00","","","AIS","19/02/2018 15:04:01","19/02/2018 15:04:01"
282671847,747022,7895,"20/02/2018 06:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282798547,747044,2304,"06/03/2018 08:00","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:02"
282676104,747046,4240,"19/02/2018 18:00","","","AIS","19/02/2018 23:04:01","19/02/2018 23:04:02"
282793917,747046,3444,"25/02/2018 12:00","","","AIS","22/02/2018 08:09:02","22/02/2018 08:09:03"
282801228,747053,6484,"23/02/2018 17:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282685042,747057,1791,"21/02/2018 20:00","","","AIS","20/02/2018 09:27:00","20/02/2018 09:27:01"
282782406,747057,1791,"22/02/2018 02:12","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282759485,747208,1165,"22/02/2018 06:00","","","AIS","21/02/2018 22:06:00","21/02/2018 22:06:02"
282783659,747382,1640,"23/03/2018 10:00","","","AIS","22/02/2018 03:05:03","22/02/2018 03:05:03"
282783334,747384,1165,"27/02/2018 17:00","","","AIS","22/02/2018 02:15:01","22/02/2018 02:15:04"
282758358,747385,10751,"22/02/2018 12:00","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:03"
282749678,747479,185,"21/02/2018 15:30","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:03"
282741067,747482,1165,"23/02/2018 21:00","","","AIS","21/02/2018 05:04:01","21/02/2018 05:04:01"
282679030,747613,5123,"22/02/2018 05:00","","","AIS","20/02/2018 03:04:00","20/02/2018 03:04:01"
282794078,747696,3109,"22/02/2018 10:00","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:02"
282771233,747706,3662,"27/02/2018 06:00","","","LAN","21/02/2018 23:49:02","21/02/2018 23:49:02"
282676064,747710,362,"02/03/2018 12:00","","","AIS","19/02/2018 23:04:01","19/02/2018 23:04:02"
282784627,747712,843,"25/02/2018 17:00","","","AIS","22/02/2018 04:05:02","22/02/2018 04:05:02"
282678439,747713,8956,"20/02/2018 08:00","","","AIS","20/02/2018 02:07:03","20/02/2018 02:07:04"
282798347,747713,7501,"23/02/2018 20:00","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:01"
282787532,747714,856,"22/02/2018 00:01","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:04"
282798348,747766,730,"22/02/2018 16:18","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:01"
282706566,748341,731,"25/02/2018 12:00","","","AIS","20/02/2018 11:05:03","20/02/2018 11:05:04"
282678090,748348,3315,"19/02/2018 07:00","","","AIS","20/02/2018 01:04:03","20/02/2018 01:04:04"
282801190,748750,5146,"22/02/2018 16:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282710107,748810,1791,"02/03/2018 16:00","","","AIS","20/02/2018 16:02:00","20/02/2018 16:02:00"
282676608,749014,5775,"20/02/2018 15:00","","","AIS","20/02/2018 00:04:00","20/02/2018 00:04:01"
282668131,749019,5807,"19/02/2018 16:00","","","AIS","19/02/2018 19:06:00","19/02/2018 19:06:00"
282751428,749023,7892,"26/02/2018 11:00","","","AIS","21/02/2018 11:06:04","21/02/2018 11:06:05"
282737637,749025,298,"20/02/2018 16:30","","","AIS","21/02/2018 00:05:00","21/02/2018 00:05:00"
282800793,749080,2076,"12/03/2018 10:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:02"
282757044,749082,1640,"22/02/2018 21:00","","","AIS","21/02/2018 19:04:04","21/02/2018 19:04:04"
282666424,749085,4978,"20/02/2018 01:00","","","AIS","19/02/2018 17:04:03","19/02/2018 17:04:03"
282740960,749085,3704,"23/02/2018 12:00","","","AIS","21/02/2018 05:04:01","21/02/2018 05:04:01"
282759480,749507,730,"21/02/2018 19:00","","","AIS","21/02/2018 22:06:00","21/02/2018 22:06:02"
282665564,749564,377,"24/02/2018 15:13","","","LAN","19/02/2018 15:14:36","19/02/2018 15:14:36"
282759395,749569,3464,"22/02/2018 15:00","","","AIS","21/02/2018 22:06:00","21/02/2018 22:06:01"
282770223,749569,3464,"22/02/2018 16:00","","","LAN","21/02/2018 23:48:02","21/02/2018 23:48:02"
282781792,749569,3464,"23/02/2018 11:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:07"
282707982,749571,7654,"20/02/2018 18:30","","","LAN","20/02/2018 13:22:04","20/02/2018 13:22:04"
282801150,749572,1470,"10/03/2018 08:25","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282711834,749577,2304,"20/02/2018 19:30","","","AIS","20/02/2018 18:05:02","20/02/2018 18:05:03"
282798871,749593,3381,"17/03/2018 05:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282762529,749596,5273,"24/02/2018 20:00","","","LAN","21/02/2018 23:41:00","21/02/2018 23:41:02"
282761934,749615,5623,"26/02/2018 17:30","","","LAN","21/02/2018 23:40:00","21/02/2018 23:40:00"
282799164,749618,3444,"25/02/2018 00:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282713814,749771,1640,"21/02/2018 06:30","","","AIS","20/02/2018 20:04:04","20/02/2018 20:04:05"
282758407,749771,9503,"23/02/2018 19:00","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:03"
282751779,749781,4964,"21/02/2018 10:00","","","AIS","21/02/2018 12:07:04","21/02/2018 12:07:04"
282786434,749781,2204,"27/02/2018 22:00","","","AIS","22/02/2018 06:08:04","22/02/2018 06:08:04"
282742262,749782,2331,"20/02/2018 18:00","","","AIS","21/02/2018 06:10:01","21/02/2018 06:10:02"
282787377,749824,730,"28/02/2018 18:00","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:04"
282795495,749826,4304,"25/02/2018 00:00","","","LAN","22/02/2018 09:41:04","22/02/2018 09:41:04"
282669847,749838,1828,"04/03/2018 10:00","","","AIS","19/02/2018 20:04:02","19/02/2018 20:04:02"
282742257,749917,3817,"21/02/2018 13:30","","","AIS","21/02/2018 06:10:01","21/02/2018 06:10:02"
282794291,749917,9503,"22/02/2018 18:30","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:03"
282682647,750301,3229,"22/02/2018 20:00","","","AIS","20/02/2018 07:05:01","20/02/2018 07:05:01"
282684480,750301,6214,"24/02/2018 06:00","","","AIS","20/02/2018 09:26:00","20/02/2018 09:26:01"
282715196,750302,2685,"05/03/2018 12:00","","","AIS","20/02/2018 22:05:00","20/02/2018 22:05:00"
282672955,750314,2715,"01/03/2018 12:00","","","AIS","19/02/2018 22:04:04","19/02/2018 22:04:04"
282672976,750329,2200,"20/02/2018 05:00","","","AIS","19/02/2018 22:04:04","19/02/2018 22:04:04"
282713813,750329,10253,"21/02/2018 16:30","","","AIS","20/02/2018 20:04:04","20/02/2018 20:04:05"
282758198,750330,4549,"22/02/2018 04:00","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:03"
282754945,750336,2743,"24/02/2018 18:00","","","AIS","21/02/2018 16:05:03","21/02/2018 16:05:04"
282679024,750338,1165,"02/03/2018 00:01","","","AIS","20/02/2018 03:04:00","20/02/2018 03:04:01"
282666032,750339,322,"20/02/2018 02:00","","","AIS","19/02/2018 16:04:04","19/02/2018 16:04:05"
282785273,750339,7770,"23/02/2018 05:00","","","AIS","22/02/2018 05:05:00","22/02/2018 05:05:01"
282799680,750410,576,"22/02/2018 15:30","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282798992,750410,576,"22/02/2018 18:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282683133,750411,4320,"21/02/2018 04:00","","","AIS","20/02/2018 07:05:01","20/02/2018 07:05:09"
282667691,750412,5477,"22/02/2018 22:00","","","AIS","19/02/2018 19:06:00","19/02/2018 19:06:00"
282782632,750416,5146,"22/02/2018 04:00","","","AIS","22/02/2018 01:05:04","22/02/2018 01:05:04"
282777102,750416,3647,"26/02/2018 10:00","","","LAN","21/02/2018 23:52:03","21/02/2018 23:52:03"
282716278,750417,2178,"21/02/2018 01:00","","","LAN","20/02/2018 23:39:03","20/02/2018 23:39:03"
282798139,750418,4019,"22/02/2018 21:20","","","AIS","22/02/2018 12:03:00","22/02/2018 12:03:01"
282683337,750495,5708,"20/02/2018 18:30","","","AIS","20/02/2018 08:05:01","20/02/2018 08:05:01"
282783005,750495,2842,"22/02/2018 10:30","","","AIS","22/02/2018 01:05:04","22/02/2018 01:05:05"
282671609,750497,5340,"20/02/2018 13:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282800755,750500,1165,"27/02/2018 11:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:02"
282679605,750501,502,"25/02/2018 00:00","","","AIS","20/02/2018 04:03:04","20/02/2018 04:03:04"
282782243,750529,3464,"21/02/2018 08:30","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282683497,750534,5828,"24/02/2018 15:00","","","AIS","20/02/2018 08:05:01","20/02/2018 08:05:01"
282749668,750535,365,"21/02/2018 18:00","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:03"
282671746,750541,7701,"03/03/2018 13:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282739157,750607,1165,"21/02/2018 12:15","","","AIS","21/02/2018 02:09:02","21/02/2018 02:09:02"
282760059,750607,5273,"27/02/2018 04:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282762534,750607,5273,"27/02/2018 12:00","","","LAN","21/02/2018 23:41:00","21/02/2018 23:41:02"
282742732,750608,6081,"21/02/2018 10:00","","","AIS","21/02/2018 07:08:04","21/02/2018 07:08:04"
282765132,750609,3610,"21/02/2018 02:00","","","LAN","21/02/2018 23:44:01","21/02/2018 23:44:02"
282712668,750609,3610,"21/02/2018 07:30","","","AIS","20/02/2018 19:08:01","20/02/2018 19:08:01"
282754734,750611,5708,"21/02/2018 12:00","","","AIS","21/02/2018 15:07:04","21/02/2018 15:07:05"
282710535,750616,8956,"20/02/2018 22:00","","","AIS","20/02/2018 16:02:00","20/02/2018 16:02:01"
282782248,750622,2159,"25/02/2018 12:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282768613,750622,2159,"25/02/2018 12:00","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282676079,750796,1483,"20/02/2018 09:00","","","AIS","19/02/2018 23:04:01","19/02/2018 23:04:02"
282716053,750796,3279,"21/02/2018 22:00","","","AIS","20/02/2018 23:05:00","20/02/2018 23:05:01"
282794432,751299,502,"22/02/2018 14:00","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:04"
282680019,751978,4599,"20/02/2018 15:30","","","AIS","20/02/2018 05:04:02","20/02/2018 05:04:03"
282752443,751978,3120,"21/02/2018 15:00","","","AIS","21/02/2018 13:10:03","21/02/2018 13:10:04"
282794066,751978,830,"22/02/2018 09:30","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:02"
282765995,751978,830,"22/02/2018 11:00","","","LAN","21/02/2018 23:45:01","21/02/2018 23:45:02"
282714257,752014,3489,"21/02/2018 03:00","","","AIS","20/02/2018 21:05:02","20/02/2018 21:05:03"
282764232,752018,3624,"05/03/2018 11:11","","06","LAN","21/02/2018 23:43:01","21/02/2018 23:43:06"
282712171,752022,502,"21/02/2018 09:05","","","AIS","20/02/2018 18:05:02","20/02/2018 18:05:03"
282738855,752033,5241,"26/02/2018 20:00","","","AIS","21/02/2018 01:09:00","21/02/2018 01:09:03"
282751852,752125,1165,"21/02/2018 18:30","","","AIS","21/02/2018 12:07:04","21/02/2018 12:07:04"
282764334,752137,207,"09/03/2018 14:30","","","LAN","21/02/2018 23:43:01","21/02/2018 23:43:06"
282797524,752138,1165,"22/02/2018 20:45","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282800730,752143,1182,"22/02/2018 23:32","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:02"
282786584,752145,2842,"23/02/2018 05:35","","","AIS","22/02/2018 06:08:04","22/02/2018 06:08:05"
282798517,752147,732,"02/03/2018 03:00","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:02"
282741001,752199,1831,"21/02/2018 11:00","","","AIS","21/02/2018 05:04:01","21/02/2018 05:04:01"
282779492,752199,1831,"26/02/2018 12:00","","","LAN","21/02/2018 23:54:03","21/02/2018 23:54:03"
282683927,752200,576,"19/02/2018 11:00","","","LAN","20/02/2018 09:14:03","20/02/2018 09:14:03"
282740217,752200,4444,"22/02/2018 04:00","","","AIS","21/02/2018 03:11:00","21/02/2018 03:11:01"
282768529,752202,4247,"23/02/2018 21:00","","","LAN","21/02/2018 23:47:02","21/02/2018 23:47:02"
282797616,752205,1452,"22/02/2018 19:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282710333,752209,3381,"23/02/2018 12:00","","","AIS","20/02/2018 16:02:00","20/02/2018 16:02:01"
282697594,752213,1534,"21/02/2018 15:30","","","LAN","20/02/2018 10:04:00","20/02/2018 10:04:00"
282796130,752213,2337,"24/02/2018 11:00","","","LAN","22/02/2018 09:42:04","22/02/2018 09:42:04"
282763468,752213,3624,"26/02/2018 11:00","","024","LAN","21/02/2018 23:42:01","21/02/2018 23:42:01"
282715842,752214,4402,"21/02/2018 06:30","","","AIS","20/02/2018 23:05:00","20/02/2018 23:05:01"
282672598,752422,1483,"20/02/2018 08:45","","","AIS","19/02/2018 22:04:04","19/02/2018 22:04:04"
282787391,752422,5708,"22/02/2018 16:30","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:04"
282797363,752832,1165,"28/02/2018 10:00","","","AIS","22/02/2018 11:04:02","22/02/2018 11:04:02"
282781673,752975,3870,"23/02/2018 01:30","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:04"
282718961,752982,5757,"23/02/2018 11:00","","","LAN","20/02/2018 23:42:04","20/02/2018 23:42:05"
282684939,752984,4743,"20/02/2018 05:54","","","AIS","20/02/2018 09:26:00","20/02/2018 09:26:02"
282801281,752984,4008,"09/03/2018 06:00","","","AIS","22/02/2018 16:06:00","22/02/2018 16:06:01"
282681456,752987,1165,"20/02/2018 16:30","","","AIS","20/02/2018 06:06:01","20/02/2018 06:06:01"
282712621,752987,2445,"22/02/2018 14:00","","","AIS","20/02/2018 19:08:01","20/02/2018 19:08:01"
282783061,753100,3832,"22/02/2018 09:10","","","AIS","22/02/2018 01:05:04","22/02/2018 01:05:05"
282787282,753100,5708,"23/02/2018 09:00","","","AIS","22/02/2018 07:05:03","22/02/2018 07:05:03"
282680034,753343,5273,"20/02/2018 01:00","","","AIS","20/02/2018 05:04:02","20/02/2018 05:04:03"
282783469,753478,2375,"23/02/2018 15:30","","","AIS","22/02/2018 02:15:01","22/02/2018 02:15:05"
282665908,753712,5521,"19/02/2018 19:00","","","AIS","19/02/2018 16:04:04","19/02/2018 16:04:05"
282689938,753764,830,"20/02/2018 11:00","","","LAN","20/02/2018 09:59:03","20/02/2018 09:59:04"
282714543,753767,2099,"21/02/2018 03:00","","","AIS","20/02/2018 21:05:02","20/02/2018 21:05:03"
282784187,753768,4303,"21/02/2018 22:30","","","AIS","22/02/2018 03:05:03","22/02/2018 03:05:04"
282799583,753772,731,"26/02/2018 06:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282665563,753775,521,"04/03/2018 15:07","","","LAN","19/02/2018 15:08:12","19/02/2018 15:08:12"
282755800,753779,2388,"21/02/2018 20:30","","","AIS","21/02/2018 17:04:02","21/02/2018 17:04:03"
282775968,753779,1080,"25/02/2018 14:00","","","LAN","21/02/2018 23:51:02","21/02/2018 23:51:03"
282757973,753779,1080,"25/02/2018 20:00","","","AIS","21/02/2018 21:05:01","21/02/2018 21:05:01"
282759606,753781,2388,"24/02/2018 18:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282669845,754126,2599,"23/02/2018 20:00","","","AIS","19/02/2018 20:04:02","19/02/2018 20:04:02"
282666092,754471,5015,"19/02/2018 01:30","","","AIS","19/02/2018 16:04:04","19/02/2018 16:04:05"
282711874,754503,9472,"22/02/2018 18:00","","","AIS","20/02/2018 18:05:02","20/02/2018 18:05:03"
282680949,754505,1791,"23/02/2018 10:00","","","AIS","20/02/2018 06:06:01","20/02/2018 06:06:01"
282754845,754539,4067,"22/02/2018 02:00","","","AIS","21/02/2018 16:05:03","21/02/2018 16:05:03"
282799045,754539,4620,"26/02/2018 10:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282759701,754542,6053,"06/03/2018 04:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282707778,754543,1165,"20/02/2018 21:30","","","AIS","20/02/2018 13:03:00","20/02/2018 13:03:01"
282748772,754543,4281,"05/03/2018 19:30","","","AIS","21/02/2018 08:08:04","21/02/2018 08:08:04"
282759482,754718,6484,"22/02/2018 22:00","","","AIS","21/02/2018 22:06:00","21/02/2018 22:06:02"
282750767,754884,3262,"25/02/2018 02:00","","","AIS","21/02/2018 10:05:00","21/02/2018 10:05:00"
282762506,754946,1504,"22/02/2018 15:30","","","LAN","21/02/2018 23:41:00","21/02/2018 23:41:02"
282777105,754946,3647,"26/02/2018 14:00","","","LAN","21/02/2018 23:52:03","21/02/2018 23:52:03"
282749414,754961,362,"22/02/2018 09:00","","","AIS","21/02/2018 09:09:02","21/02/2018 09:09:03"
282800715,754997,5554,"22/02/2018 19:00","","","AIS","22/02/2018 15:04:01","22/02/2018 15:04:02"
282784849,755012,1165,"22/02/2018 14:00","","","AIS","22/02/2018 05:05:00","22/02/2018 05:05:00"
282710267,755019,2375,"20/02/2018 20:00","","","AIS","20/02/2018 16:02:00","20/02/2018 16:02:01"
282798994,755051,1165,"24/03/2018 04:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:03"
282742728,755073,1791,"21/02/2018 09:00","","","AIS","21/02/2018 07:08:04","21/02/2018 07:08:04"
282782590,755073,1791,"23/02/2018 09:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282786335,755081,1791,"24/02/2018 06:00","","","AIS","22/02/2018 06:07:04","22/02/2018 06:07:04"
282781921,755081,1791,"24/02/2018 15:00","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:09"
282679100,755088,311,"23/02/2018 07:30","","","AIS","20/02/2018 03:04:00","20/02/2018 03:04:01"
282753955,755293,722,"23/02/2018 14:00","","","AIS","21/02/2018 14:05:01","21/02/2018 14:05:01"
282754979,755304,7909,"25/02/2018 23:00","","","AIS","21/02/2018 16:05:03","21/02/2018 16:05:04"
282781585,755339,5345,"24/02/2018 08:00","","","AIS","22/02/2018 00:06:01","22/02/2018 00:06:01"
282742675,755421,1165,"21/02/2018 17:30","","","AIS","21/02/2018 07:07:04","21/02/2018 07:07:05"
282707825,755426,2331,"19/02/2018 22:00","","","AIS","20/02/2018 13:03:00","20/02/2018 13:03:01"
282752528,755436,7590,"25/02/2018 19:00","","","AIS","21/02/2018 13:10:03","21/02/2018 13:10:04"
282671911,755520,1466,"20/02/2018 16:00","","","AIS","19/02/2018 21:04:00","19/02/2018 21:04:01"
282752051,755530,311,"21/02/2018 12:00","","","AIS","21/02/2018 12:07:04","21/02/2018 12:07:05"
282799291,755530,5047,"23/02/2018 06:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:01"
282755867,755535,90,"05/03/2018 20:00","","","AIS","21/02/2018 17:04:02","21/02/2018 17:04:03"
282795023,755544,4747,"21/02/2018 12:00","","","LAN","22/02/2018 09:40:03","22/02/2018 09:40:10"
282799905,755544,731,"24/02/2018 03:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282798738,755548,5094,"24/02/2018 10:00","","","AIS","22/02/2018 14:03:02","22/02/2018 14:03:02"
282716118,755551,5569,"25/02/2018 01:00","","","AIS","20/02/2018 23:05:00","20/02/2018 23:05:01"
282763596,755551,207,"04/03/2018 15:00","","","LAN","21/02/2018 23:42:01","21/02/2018 23:42:02"
282743094,755560,731,"25/02/2018 08:00","","","AIS","21/02/2018 07:08:04","21/02/2018 07:08:06"
282799589,755560,731,"25/02/2018 08:00","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282798619,755593,2178,"23/02/2018 06:00","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:02"
282711951,755597,3498,"06/03/2018 03:00","","","AIS","20/02/2018 18:05:02","20/02/2018 18:05:03"
282709107,755734,903,"20/02/2018 16:00","","","AIS","20/02/2018 14:04:04","20/02/2018 14:04:04"
282786172,755741,2549,"04/03/2018 10:00","","","AIS","22/02/2018 06:07:04","22/02/2018 06:07:04"
282794451,755750,4729,"26/02/2018 00:00","","","AIS","22/02/2018 09:11:01","22/02/2018 09:11:04"
282750890,755754,4240,"26/02/2018 13:00","","","AIS","21/02/2018 10:05:00","21/02/2018 10:05:00"
282751964,755798,2331,"20/02/2018 12:00","","","AIS","21/02/2018 12:07:04","21/02/2018 12:07:05"
282785135,755931,5146,"10/03/2018 02:00","","","AIS","22/02/2018 05:05:00","22/02/2018 05:05:01"
282786297,755933,3464,"05/03/2018 23:30","","","AIS","22/02/2018 06:07:04","22/02/2018 06:07:04"
282738931,755935,3370,"21/02/2018 03:00","","","AIS","21/02/2018 01:09:00","21/02/2018 01:09:04"
282799772,755935,7654,"25/02/2018 00:01","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282685015,755944,5775,"21/02/2018 02:00","","","AIS","20/02/2018 09:27:00","20/02/2018 09:27:00"
282753866,755949,7936,"24/02/2018 23:00","","","AIS","21/02/2018 14:05:01","21/02/2018 14:05:01"
282742213,755969,3239,"21/02/2018 07:00","","","AIS","21/02/2018 06:10:01","21/02/2018 06:10:01"
282759779,755969,4250,"07/03/2018 08:00","","","AIS","21/02/2018 23:05:03","21/02/2018 23:05:03"
282678992,755979,4726,"01/03/2018 00:01","","","AIS","20/02/2018 03:04:00","20/02/2018 03:04:01"
282742523,755988,2815,"23/02/2018 01:00","","","AIS","21/02/2018 06:11:01","21/02/2018 06:11:01"
282742663,756060,1470,"22/02/2018 10:00","","","AIS","21/02/2018 07:07:04","21/02/2018 07:07:04"
282782897,756462,1791,"22/02/2018 01:30","","","AIS","22/02/2018 01:05:04","22/02/2018 01:05:04"
282782362,756462,1791,"22/02/2018 03:18","","","LAN","22/02/2018 01:03:04","22/02/2018 01:03:10"
282755268,756465,1165,"16/03/2018 08:00","","","AIS","21/02/2018 16:05:03","21/02/2018 16:05:04"
282798362,756467,731,"22/02/2018 13:30","","","AIS","22/02/2018 13:05:00","22/02/2018 13:05:01"
282799926,756467,731,"22/02/2018 14:30","","","LAN","22/02/2018 14:21:01","22/02/2018 14:21:02"
282743029,756485,6406,"24/02/2018 10:00","","","AIS","21/02/2018 07:08:04","21/02/2018 07:08:05"
282677621,756486,1500,"19/02/2018 16:48","","","LAN","20/02/2018 01:03:03","20/02/2018 01:03:03"
282684909,756496,7596,"20/02/2018 09:30","","","AIS","20/02/2018 09:26:00","20/02/2018 09:26:02"
282753763,756509,4562,"21/02/2018 20:00","","","AIS","21/02/2018 14:05:01","21/02/2018 14:05:01"
